feature	u	v	sig_level	power	estimated_sample_size
Cytoplasm_Texture_Correlation_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	2278.52642618689
Cytoplasm_Texture_Correlation_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	4317.26871776351
Cytoplasm_Texture_Correlation_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	1784.87863295622
Cytoplasm_Texture_Correlation_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	2849.0681434011
Cytoplasm_Texture_Correlation_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	1895.87919633133
Cytoplasm_Texture_Correlation_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	2268.13519960605
Cytoplasm_Texture_Correlation_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	3326.83915070431
Cytoplasm_Texture_Correlation_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	3308.01342127648
Cytoplasm_Texture_Correlation_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	5117.09885568168
Cytoplasm_Texture_Correlation_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	4048.59867968032
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	131.977978147379
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	137.290030278868
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	135.294007835129
Cytoplasm_Texture_DifferenceEntropy_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	138.276570400555
Cytoplasm_Texture_DifferenceEntropy_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	134.74985499184
Cytoplasm_Texture_DifferenceEntropy_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	132.820945961811
Cytoplasm_Texture_DifferenceEntropy_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	146.445290523314
Cytoplasm_Texture_DifferenceEntropy_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	133.116709133123
Cytoplasm_Texture_DifferenceEntropy_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	281.208384909794
Cytoplasm_Texture_DifferenceEntropy_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	284.549561607388
Cytoplasm_Texture_DifferenceEntropy_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	317.963099392565
Cytoplasm_Texture_DifferenceEntropy_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	274.803042268018
Cytoplasm_Texture_DifferenceVariance_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	129.964718518312
Cytoplasm_Texture_DifferenceVariance_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	129.052814019929
Cytoplasm_Texture_DifferenceVariance_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	131.347011359628
Cytoplasm_Texture_DifferenceVariance_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	129.979767605874
Cytoplasm_Texture_DifferenceVariance_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	166.581809646002
Cytoplasm_Texture_DifferenceVariance_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	160.421088631625
Cytoplasm_Texture_DifferenceVariance_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	178.127469256468
Cytoplasm_Texture_DifferenceVariance_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	156.895316971421
Cytoplasm_Texture_DifferenceVariance_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	407.963302640129
Cytoplasm_Texture_DifferenceVariance_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	400.304263797736
Cytoplasm_Texture_DifferenceVariance_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	431.735686685301
Cytoplasm_Texture_DifferenceVariance_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	391.837711010707
Cytoplasm_Texture_Entropy_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	152.869185848399
Cytoplasm_Texture_Entropy_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	154.939881425084
Cytoplasm_Texture_Entropy_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	152.542378843051
Cytoplasm_Texture_Entropy_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	155.972684237415
Cytoplasm_Texture_Entropy_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	176.170913272795
Cytoplasm_Texture_Entropy_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	190.030862673496
Cytoplasm_Texture_Entropy_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	189.34906657761
Cytoplasm_Texture_Entropy_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	182.108215485472
Cytoplasm_Texture_Entropy_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	356.019276071526
Cytoplasm_Texture_Entropy_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	367.133462360263
Cytoplasm_Texture_Entropy_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	379.426269298133
Cytoplasm_Texture_Entropy_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	360.957440888893
Cytoplasm_Texture_InfoMeas1_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	146.146685668051
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	158.504654331365
Cytoplasm_Texture_InfoMeas1_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	142.948026141378
Cytoplasm_Texture_InfoMeas1_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	165.715833781463
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	1270.73659817867
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	806.56163968289
Cytoplasm_Texture_InfoMeas1_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	865.664688929775
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	878.734856882139
Cytoplasm_Texture_InfoMeas1_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	3489.69041608895
Cytoplasm_Texture_InfoMeas1_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	1224.42422315538
Cytoplasm_Texture_InfoMeas1_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	1570.90716469736
Cytoplasm_Texture_InfoMeas1_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	1549.65015414376
Cytoplasm_Texture_InfoMeas2_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	103.38074220542
Cytoplasm_Texture_InfoMeas2_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	107.729636755333
Cytoplasm_Texture_InfoMeas2_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	102.569681817574
Cytoplasm_Texture_InfoMeas2_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	111.402740848721
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	353.364539807918
Cytoplasm_Texture_InfoMeas2_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	358.578395587919
Cytoplasm_Texture_InfoMeas2_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	336.283140822766
Cytoplasm_Texture_InfoMeas2_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	358.020258312395
Cytoplasm_Texture_InfoMeas2_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	1095.53666859753
Cytoplasm_Texture_InfoMeas2_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	799.405769622229
Cytoplasm_Texture_InfoMeas2_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	981.832475081758
Cytoplasm_Texture_InfoMeas2_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	1093.5439216006
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	181.745194578486
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	187.299699872503
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	187.591282414567
Cytoplasm_Texture_InverseDifferenceMoment_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	188.682637969026
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	144.222202782511
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	144.543049568729
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	162.702068417111
Cytoplasm_Texture_InverseDifferenceMoment_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	139.690784432287
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	293.659285894245
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	283.969289256371
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	325.019983703118
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	278.031815325232
Cytoplasm_Texture_SumAverage_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	147.678258451575
Cytoplasm_Texture_SumAverage_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	149.587349137944
Cytoplasm_Texture_SumAverage_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	146.930163862162
Cytoplasm_Texture_SumAverage_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	151.965781367031
Cytoplasm_Texture_SumAverage_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	207.12429153685
Cytoplasm_Texture_SumAverage_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	206.931080553447
Cytoplasm_Texture_SumAverage_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	207.241201804605
Cytoplasm_Texture_SumAverage_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	206.770553663448
Cytoplasm_Texture_SumAverage_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	295.857136811274
Cytoplasm_Texture_SumAverage_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	299.409058023799
Cytoplasm_Texture_SumAverage_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	297.193098860702
Cytoplasm_Texture_SumAverage_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	300.068600566619
Cytoplasm_Texture_SumEntropy_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	149.012353863748
Cytoplasm_Texture_SumEntropy_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	149.396470933301
Cytoplasm_Texture_SumEntropy_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	148.940865493916
Cytoplasm_Texture_SumEntropy_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	150.577564736505
Cytoplasm_Texture_SumEntropy_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	151.347906948062
Cytoplasm_Texture_SumEntropy_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	151.097353208704
Cytoplasm_Texture_SumEntropy_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	151.482951292149
Cytoplasm_Texture_SumEntropy_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	150.129672367713
Cytoplasm_Texture_SumEntropy_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	358.939764531036
Cytoplasm_Texture_SumEntropy_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	358.718162910061
Cytoplasm_Texture_SumEntropy_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	358.694217329595
Cytoplasm_Texture_SumEntropy_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	366.318051852955
Cytoplasm_Texture_SumVariance_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	1527.29528559562
Cytoplasm_Texture_SumVariance_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	1745.11858960888
Cytoplasm_Texture_SumVariance_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	1544.19673942313
Cytoplasm_Texture_SumVariance_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	1824.19397004987
Cytoplasm_Texture_SumVariance_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	281.357456123271
Cytoplasm_Texture_SumVariance_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	281.303183131329
Cytoplasm_Texture_SumVariance_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	282.838878452618
Cytoplasm_Texture_SumVariance_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	280.561743338249
Cytoplasm_Texture_SumVariance_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	565.200706122543
Cytoplasm_Texture_SumVariance_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	555.092593369025
Cytoplasm_Texture_SumVariance_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	564.864835308244
Cytoplasm_Texture_SumVariance_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	578.540797657638
Cytoplasm_Texture_Variance_DAPI_3_00_256	1	1679	4.17362270450751e-05	0.8	1022.24064275419
Cytoplasm_Texture_Variance_DAPI_3_01_256	1	1679	4.17362270450751e-05	0.8	989.152666020704
Cytoplasm_Texture_Variance_DAPI_3_02_256	1	1679	4.17362270450751e-05	0.8	1029.07874194016
Cytoplasm_Texture_Variance_DAPI_3_03_256	1	1679	4.17362270450751e-05	0.8	1011.93757441437
Cytoplasm_Texture_Variance_GFP_3_00_256	1	1679	4.17362270450751e-05	0.8	278.201544153116
Cytoplasm_Texture_Variance_GFP_3_01_256	1	1679	4.17362270450751e-05	0.8	277.110035174345
Cytoplasm_Texture_Variance_GFP_3_02_256	1	1679	4.17362270450751e-05	0.8	279.586300759821
Cytoplasm_Texture_Variance_GFP_3_03_256	1	1679	4.17362270450751e-05	0.8	276.502870375392
Cytoplasm_Texture_Variance_RFP_3_00_256	1	1679	4.17362270450751e-05	0.8	548.48575273227
Cytoplasm_Texture_Variance_RFP_3_01_256	1	1679	4.17362270450751e-05	0.8	544.850101396505
Cytoplasm_Texture_Variance_RFP_3_02_256	1	1679	4.17362270450751e-05	0.8	550.915631303387
Cytoplasm_Texture_Variance_RFP_3_03_256	1	1679	4.17362270450751e-05	0.8	549.647674348891
Cells_AreaShape_Area	1	1679	4.17362270450751e-05	0.8	91.7638362042755
Cells_AreaShape_BoundingBoxArea	1	1679	4.17362270450751e-05	0.8	126.507633437838
Cells_AreaShape_BoundingBoxMaximum_X	1	1679	4.17362270450751e-05	0.8	19559.0890799048
Cells_AreaShape_BoundingBoxMaximum_Y	1	1679	4.17362270450751e-05	0.8	6707.52129569811
Cells_AreaShape_BoundingBoxMinimum_X	1	1679	4.17362270450751e-05	0.8	5009.09868928829
Cells_AreaShape_BoundingBoxMinimum_Y	1	1679	4.17362270450751e-05	0.8	3413.19654583929
Cells_AreaShape_Center_X	1	1679	4.17362270450751e-05	0.8	32827.1916566519
Cells_AreaShape_Center_Y	1	1679	4.17362270450751e-05	0.8	16973.0397511363
Cells_AreaShape_Compactness	1	1679	4.17362270450751e-05	0.8	2459.44623291581
Cells_AreaShape_ConvexArea	1	1679	4.17362270450751e-05	0.8	111.219350158904
Cells_AreaShape_Eccentricity	1	1679	4.17362270450751e-05	0.8	2218.77458605578
Cells_AreaShape_EquivalentDiameter	1	1679	4.17362270450751e-05	0.8	96.7956285449456
Cells_AreaShape_EulerNumber	1	1679	4.17362270450751e-05	0.8	181547.981564156
Cells_AreaShape_Extent	1	1679	4.17362270450751e-05	0.8	1555.17419435334
Cells_AreaShape_FormFactor	1	1679	4.17362270450751e-05	0.8	3347.81838440193
Cells_AreaShape_MajorAxisLength	1	1679	4.17362270450751e-05	0.8	179.458693632128
Cells_AreaShape_MaxFeretDiameter	1	1679	4.17362270450751e-05	0.8	168.623998587178
Cells_AreaShape_MaximumRadius	1	1679	4.17362270450751e-05	0.8	106.855428378643
Cells_AreaShape_MeanRadius	1	1679	4.17362270450751e-05	0.8	113.237264871099
Cells_AreaShape_MedianRadius	1	1679	4.17362270450751e-05	0.8	124.177112305006
Cells_AreaShape_MinFeretDiameter	1	1679	4.17362270450751e-05	0.8	123.585511280971
Cells_AreaShape_MinorAxisLength	1	1679	4.17362270450751e-05	0.8	117.473933505552
Cells_AreaShape_Orientation	1	1679	4.17362270450751e-05	0.8	184231.227010526
Cells_AreaShape_Perimeter	1	1679	4.17362270450751e-05	0.8	151.286834107559
Cells_AreaShape_Solidity	1	1679	4.17362270450751e-05	0.8	1483.15132654657
Cells_AreaShape_Zernike_0_0	1	1679	4.17362270450751e-05	0.8	1048.6711017501
Cells_AreaShape_Zernike_1_1	1	1679	4.17362270450751e-05	0.8	12485.7302566224
Cells_AreaShape_Zernike_2_0	1	1679	4.17362270450751e-05	0.8	1254.15807815812
Cells_AreaShape_Zernike_2_2	1	1679	4.17362270450751e-05	0.8	180609.46025606
Cells_AreaShape_Zernike_3_1	1	1679	4.17362270450751e-05	0.8	13078.6976707053
Cells_AreaShape_Zernike_3_3	1	1679	4.17362270450751e-05	0.8	27234.0765051905
Cells_AreaShape_Zernike_4_0	1	1679	4.17362270450751e-05	0.8	6105.46380092924
Cells_AreaShape_Zernike_4_2	1	1679	4.17362270450751e-05	0.8	8332.8319497432
Cells_AreaShape_Zernike_4_4	1	1679	4.17362270450751e-05	0.8	8050.37716429761
Cells_AreaShape_Zernike_5_1	1	1679	4.17362270450751e-05	0.8	10722.1302557005
Cells_AreaShape_Zernike_5_3	1	1679	4.17362270450751e-05	0.8	58395.2408618232
Cells_AreaShape_Zernike_5_5	1	1679	4.17362270450751e-05	0.8	10192.4644066849
Cells_AreaShape_Zernike_6_0	1	1679	4.17362270450751e-05	0.8	5135.412374816
Cells_AreaShape_Zernike_6_2	1	1679	4.17362270450751e-05	0.8	4834.92108712245
Cells_AreaShape_Zernike_6_4	1	1679	4.17362270450751e-05	0.8	4459.54157324919
Cells_AreaShape_Zernike_6_6	1	1679	4.17362270450751e-05	0.8	16810.6919096446
Cells_AreaShape_Zernike_7_1	1	1679	4.17362270450751e-05	0.8	20469.0978842487
Cells_AreaShape_Zernike_7_3	1	1679	4.17362270450751e-05	0.8	54237.1157524655
Cells_AreaShape_Zernike_7_5	1	1679	4.17362270450751e-05	0.8	59373.4472459208
Cells_AreaShape_Zernike_7_7	1	1679	4.17362270450751e-05	0.8	62054.9447635741
Cells_AreaShape_Zernike_8_0	1	1679	4.17362270450751e-05	0.8	13065.3635502986
Cells_AreaShape_Zernike_8_2	1	1679	4.17362270450751e-05	0.8	70027.0766152508
Cells_AreaShape_Zernike_8_4	1	1679	4.17362270450751e-05	0.8	76107.7795907601
Cells_AreaShape_Zernike_8_6	1	1679	4.17362270450751e-05	0.8	73544.4284904301
Cells_AreaShape_Zernike_8_8	1	1679	4.17362270450751e-05	0.8	173408.586831907
Cells_AreaShape_Zernike_9_1	1	1679	4.17362270450751e-05	0.8	6983.41249188339
Cells_AreaShape_Zernike_9_3	1	1679	4.17362270450751e-05	0.8	102793.54425517
Cells_AreaShape_Zernike_9_5	1	1679	4.17362270450751e-05	0.8	19169.6607920596
Cells_AreaShape_Zernike_9_7	1	1679	4.17362270450751e-05	0.8	117862.334220437
Cells_AreaShape_Zernike_9_9	1	1679	4.17362270450751e-05	0.8	21090.651912876
Cells_Children_Cytoplasm_Count	1	1679	4.17362270450751e-05	Cells_Children_Cytoplasm_Count	1
Cells_Correlation_Correlation_DAPI_GFP	1	1679	4.17362270450751e-05	0.8	4673.80389630777
Cells_Correlation_Correlation_DAPI_RFP	1	1679	4.17362270450751e-05	0.8	185.710470073801
Cells_Correlation_Correlation_GFP_RFP	1	1679	4.17362270450751e-05	0.8	13758.1165925942
Cells_Correlation_Costes_DAPI_GFP	1	1679	4.17362270450751e-05	0.8	195.471672281841
Cells_Correlation_Costes_DAPI_RFP	1	1679	4.17362270450751e-05	0.8	314.637771779704
Cells_Correlation_Costes_GFP_DAPI	1	1679	4.17362270450751e-05	0.8	410.844471575456
Cells_Correlation_Costes_GFP_RFP	1	1679	4.17362270450751e-05	0.8	678.091347384103
Cells_Correlation_Costes_RFP_DAPI	1	1679	4.17362270450751e-05	0.8	203.576609757679
Cells_Correlation_Costes_RFP_GFP	1	1679	4.17362270450751e-05	Cells_Correlation_Costes_RFP_GFP	1
Cells_Correlation_K_DAPI_GFP	1	1679	4.17362270450751e-05	0.8	813.692046279128
Cells_Correlation_K_DAPI_RFP	1	1679	4.17362270450751e-05	0.8	3031.70612393976
Cells_Correlation_K_GFP_DAPI	1	1679	4.17362270450751e-05	0.8	374.500566340984
Cells_Correlation_K_GFP_RFP	1	1679	4.17362270450751e-05	0.8	500.597202857964
Cells_Correlation_K_RFP_DAPI	1	1679	4.17362270450751e-05	0.8	1267.56905718036
Cells_Correlation_K_RFP_GFP	1	1679	4.17362270450751e-05	0.8	800.969675183965
Cells_Correlation_Manders_DAPI_GFP	1	1679	4.17362270450751e-05	0.8	700.877489721684
Cells_Correlation_Manders_DAPI_RFP	1	1679	4.17362270450751e-05	0.8	1432.56649526027
Cells_Correlation_Manders_GFP_DAPI	1	1679	4.17362270450751e-05	0.8	239.134917748878
Cells_Correlation_Manders_GFP_RFP	1	1679	4.17362270450751e-05	0.8	6068.96517255492
Cells_Correlation_Manders_RFP_DAPI	1	1679	4.17362270450751e-05	0.8	1218.73424234749
Cells_Correlation_Manders_RFP_GFP	1	1679	4.17362270450751e-05	0.8	788.885688240624
Cells_Correlation_Overlap_DAPI_GFP	1	1679	4.17362270450751e-05	0.8	1501.15952706283
Cells_Correlation_Overlap_DAPI_RFP	1	1679	4.17362270450751e-05	0.8	357.527896303082
Cells_Correlation_Overlap_GFP_RFP	1	1679	4.17362270450751e-05	0.8	690.84239305428
Cells_Correlation_RWC_DAPI_GFP	1	1679	4.17362270450751e-05	0.8	909.179838166582
Cells_Correlation_RWC_DAPI_RFP	1	1679	4.17362270450751e-05	0.8	1011.52476172276
Cells_Correlation_RWC_GFP_DAPI	1	1679	4.17362270450751e-05	0.8	242.455460675055
Cells_Correlation_RWC_GFP_RFP	1	1679	4.17362270450751e-05	0.8	587.848023241813
Cells_Correlation_RWC_RFP_DAPI	1	1679	4.17362270450751e-05	0.8	1277.87623007199
Cells_Correlation_RWC_RFP_GFP	1	1679	4.17362270450751e-05	0.8	1911.68893636311
Cells_Granularity_10_DAPI	1	1679	4.17362270450751e-05	0.8	860.098159181159
Cells_Granularity_10_GFP	1	1679	4.17362270450751e-05	0.8	28808.2325996442
Cells_Granularity_10_RFP	1	1679	4.17362270450751e-05	0.8	1637.79855697415
Cells_Granularity_11_DAPI	1	1679	4.17362270450751e-05	0.8	8956.08317589866
Cells_Granularity_11_GFP	1	1679	4.17362270450751e-05	0.8	6249.65389219073
Cells_Granularity_11_RFP	1	1679	4.17362270450751e-05	0.8	870.571898615472
Cells_Granularity_12_DAPI	1	1679	4.17362270450751e-05	0.8	3884.95055224389
Cells_Granularity_12_GFP	1	1679	4.17362270450751e-05	0.8	6386.12450149485
Cells_Granularity_12_RFP	1	1679	4.17362270450751e-05	0.8	26148.0129782974
Cells_Granularity_13_DAPI	1	1679	4.17362270450751e-05	0.8	168298.752293128
Cells_Granularity_13_GFP	1	1679	4.17362270450751e-05	0.8	2839.45778482119
Cells_Granularity_13_RFP	1	1679	4.17362270450751e-05	0.8	1982.01420843901
Cells_Granularity_14_DAPI	1	1679	4.17362270450751e-05	0.8	31579.4172110982
Cells_Granularity_14_GFP	1	1679	4.17362270450751e-05	0.8	6296.05152635488
Cells_Granularity_14_RFP	1	1679	4.17362270450751e-05	0.8	18381.8701647285
Cells_Granularity_15_DAPI	1	1679	4.17362270450751e-05	0.8	43618.5752811854
Cells_Granularity_15_GFP	1	1679	4.17362270450751e-05	0.8	5240.78324219293
Cells_Granularity_15_RFP	1	1679	4.17362270450751e-05	0.8	6032.20623377633
Cells_Granularity_16_DAPI	1	1679	4.17362270450751e-05	0.8	15722.1137772087
Cells_Granularity_16_GFP	1	1679	4.17362270450751e-05	0.8	1861.02027912007
Cells_Granularity_16_RFP	1	1679	4.17362270450751e-05	0.8	837.930135581996
Cells_Granularity_1_DAPI	1	1679	4.17362270450751e-05	0.8	158.208570180768
Cells_Granularity_1_GFP	1	1679	4.17362270450751e-05	0.8	107.773227910837
Cells_Granularity_1_RFP	1	1679	4.17362270450751e-05	0.8	202.511164805119
Cells_Granularity_2_DAPI	1	1679	4.17362270450751e-05	0.8	1148.76569923114
Cells_Granularity_2_GFP	1	1679	4.17362270450751e-05	0.8	2794.96532630709
Cells_Granularity_2_RFP	1	1679	4.17362270450751e-05	0.8	514.618232785568
Cells_Granularity_3_DAPI	1	1679	4.17362270450751e-05	0.8	1646.78817949926
Cells_Granularity_3_GFP	1	1679	4.17362270450751e-05	0.8	931.960760159123
Cells_Granularity_3_RFP	1	1679	4.17362270450751e-05	0.8	614.653350447918
Cells_Granularity_4_DAPI	1	1679	4.17362270450751e-05	0.8	953.85078183711
Cells_Granularity_4_GFP	1	1679	4.17362270450751e-05	0.8	843.121701591716
Cells_Granularity_4_RFP	1	1679	4.17362270450751e-05	0.8	1077.8109209357
Cells_Granularity_5_DAPI	1	1679	4.17362270450751e-05	0.8	378.418417838782
Cells_Granularity_5_GFP	1	1679	4.17362270450751e-05	0.8	544.298462986372
Cells_Granularity_5_RFP	1	1679	4.17362270450751e-05	0.8	1228.42911587536
Cells_Granularity_6_DAPI	1	1679	4.17362270450751e-05	0.8	322.320183999537
Cells_Granularity_6_GFP	1	1679	4.17362270450751e-05	0.8	596.969415791851
Cells_Granularity_6_RFP	1	1679	4.17362270450751e-05	0.8	1766.75937324107
Cells_Granularity_7_DAPI	1	1679	4.17362270450751e-05	0.8	3326.45937364797
Cells_Granularity_7_GFP	1	1679	4.17362270450751e-05	0.8	945.301327675221
Cells_Granularity_7_RFP	1	1679	4.17362270450751e-05	0.8	2259.3387341841
Cells_Granularity_8_DAPI	1	1679	4.17362270450751e-05	0.8	749.837404854626
Cells_Granularity_8_GFP	1	1679	4.17362270450751e-05	0.8	1927.66567963386
Cells_Granularity_8_RFP	1	1679	4.17362270450751e-05	0.8	1283.35867164635
Cells_Granularity_9_DAPI	1	1679	4.17362270450751e-05	0.8	586.613358429218
Cells_Granularity_9_GFP	1	1679	4.17362270450751e-05	0.8	10468.5177089464
Cells_Granularity_9_RFP	1	1679	4.17362270450751e-05	0.8	1143.15496356279
Cells_Intensity_IntegratedIntensityEdge_DAPI	1	1679	4.17362270450751e-05	0.8	204.09272795491
Cells_Intensity_IntegratedIntensityEdge_GFP	1	1679	4.17362270450751e-05	0.8	388.867349033335
Cells_Intensity_IntegratedIntensityEdge_RFP	1	1679	4.17362270450751e-05	0.8	283.429304369977
Cells_Intensity_IntegratedIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	133.528567702414
Cells_Intensity_IntegratedIntensity_GFP	1	1679	4.17362270450751e-05	0.8	155.278690471449
Cells_Intensity_IntegratedIntensity_RFP	1	1679	4.17362270450751e-05	0.8	155.007721989225
Cells_Intensity_LowerQuartileIntensity_DAPI	1	1679	4.17362270450751e-05	0.8	151.266482555078
Cells_Intensity_LowerQuartileIntensity_GFP	1	1679	4.17362270450751e-05	0.8	353.906212318608
