Cell_ID	Location_Center_X	Location_Center_Y
0	529.065	148.465
1	738.9609756097561	471.3951219512195
2	407.9207920792079	516.019801980198
3	1075.9029126213593	580.2961165048544
4	848.265	650.21
5	285.1181818181818	640.9954545454545
