Cell_ID	Location_Center_X	Location_Center_Y
0	300.2488479262673	267.5622119815668
1	1038.218253968254	427.55555555555554
2	603.8846153846154	397.84615384615387
3	379.58490566037733	336.0188679245283
4	194.0529411764706	315.21176470588233
5	672.4432989690722	484.33505154639175
6	254.27441860465117	530.6511627906976
7	920.2304147465438	611.9861751152074
