Cell_ID	Location_Center_X	Location_Center_Y
0	329.7604166666667	209.01041666666666
1	952.574074074074	141.59259259259258
2	828.9032258064516	361.42396313364054
3	487.62719298245617	499.4824561403509
4	210.43157894736842	795.2
