Cell_ID	Location_Center_X	Location_Center_Y
0	780.1428571428571	270.1918367346939
1	509.0603015075377	256.18090452261305
2	992.0883720930233	254.58139534883722
3	508.7827868852459	514.672131147541
4	799.2173913043479	540.9178743961353
5	306.35078534031413	506.4921465968586
6	505.8110599078341	634.4884792626729
