Cell_ID	Location_Center_X	Location_Center_Y
0	373.5023255813953	174.96279069767442
1	620.9226804123712	223.55154639175257
2	956.3545454545455	356.90909090909093
3	465.58415841584156	488.6732673267327
4	1036.2971698113208	544.5235849056604
5	746.0569620253165	661.3354430379746
6	841.7272727272727	729.0956937799043
7	696.0743243243244	726.7297297297297
8	572.3112244897959	799.6071428571429
