Cell_ID	Location_Center_X	Location_Center_Y
0	698.1255813953488	246.02325581395348
1	956.1980198019802	253.34653465346534
2	897.3192488262911	374.45539906103284
3	395.41509433962267	408.20283018867923
4	768.5366972477065	461.23853211009174
5	671.8937198067633	541.3816425120773
6	1009.2010050251256	527.6331658291457
7	882.4723404255319	610.9446808510638
8	1028.0585365853658	682.3121951219512
9	651.2702702702703	678.2972972972973
