Cell_ID	Location_Center_X	Location_Center_Y
0	231.5392670157068	185.28795811518324
1	440.40201005025125	426.50251256281405
2	194.3421052631579	374.5684210526316
3	309.6231884057971	501.8164251207729
4	216.90052356020942	678.2094240837696
5	369.0502512562814	739.8693467336683
