Cell_ID	Location_Center_X	Location_Center_Y
0	884.1067961165048	239.04368932038835
1	438.20600858369096	248.5579399141631
2	280.1344537815126	306.5840336134454
3	609.6529680365297	410.5342465753425
4	422.56060606060606	444.3131313131313
5	541.636815920398	725.4328358208955
