Cell_ID	Location_Center_X	Location_Center_Y
0	1021.7327586206897	267.9568965517241
1	576.9	222.4318181818182
2	292.9310344827586	372.86206896551727
3	613.3108108108108	417.26126126126127
4	348.29357798165137	459.6467889908257
5	799.2547169811321	580.4528301886793
6	584.3274336283185	621.3761061946902
7	377.1173469387755	621.4438775510204
