Cell_ID	Location_Center_X	Location_Center_Y
0	1015.8984771573604	209.16243654822335
1	387.20283018867923	238.85377358490567
2	259.50230414746545	250.40092165898616
3	999.6785714285714	404.6845238095238
4	351.25570776255705	592.4292237442922
6	736.8104265402843	557.3554502369668
7	955.5025380710659	603.1319796954315
