Cell_ID	Location_Center_X	Location_Center_Y
0	295.71370967741933	399.1653225806452
1	721.7960199004975	153.2537313432836
2	753.5135135135135	392.6756756756757
3	458.9004524886878	564.6742081447964
4	1010.1960784313726	567.3235294117648
5	878.0434782608696	630.8937198067633
6	1064.2878787878788	734.1919191919192
